"","Species","Mass_g","Binomial","GBIF_ID"
"4261","Sus barbatus",102750,"Sus_barbatus","2441222"
"4262","Sus cebifrons",102750,"Sus_cebifrons","2441215"
"4263","Sus celebensis",76000,"Sus_celebensis","2441221"
"4264","Sus oliveri",102750,"Sus_oliveri","4262887"
"4265","Sus philippensis",102750,"Sus_philippensis","2441214"
"4266","Sus salvanius",8000,"Sus_salvanius","2441220"
"4267","Sus scrofa",135000,"Sus_scrofa","7705930"
"4268","Sus verrucosus",82703.115,"Sus_verrucosus","7985855"
"4269","Syconycteris australis",17.55,"Syconycteris_australis","2432982"
"4270","Syconycteris carolinae",39.67,"Syconycteris_carolinae","2432983"
"4271","Syconycteris hobbit",20.06,"Syconycteris_hobbit","2432981"
"4272","Sylvicapra grimmia",18500,"Sylvicapra_grimmia","2441187"
"4273","Sylvilagus aquaticus",2127.005,"Sylvilagus_aquaticus","2436883"
"4274","Sylvilagus audubonii",791.29,"Sylvilagus_audubonii","2436910"
"4275","Sylvilagus bachmani",711.1,"Sylvilagus_bachmani","2436846"
"4276","Sylvilagus brasiliensis",968.37,"Sylvilagus_brasiliensis","2436860"
"4277","Sylvilagus cognatus",1207.19,"Sylvilagus_cognatus","2436882"
"4278","Sylvilagus cunicularius",2489.54,"Sylvilagus_cunicularius","2436918"
"4279","Sylvilagus dicei",986.74,"Sylvilagus_dicei","2436906"
"4280","Sylvilagus floridanus",1178.595,"Sylvilagus_floridanus","2436886"
"4281","Sylvilagus graysoni",964.01,"Sylvilagus_graysoni","2436922"
"4282","Sylvilagus insonus",2999.98,"Sylvilagus_insonus","2436921"
"4283","Sylvilagus mansuetus",707.67,"Sylvilagus_mansuetus","2436858"
"4284","Sylvilagus nuttallii",760,"Sylvilagus_nuttallii","2436854"
"4285","Sylvilagus palustris",1233,"Sylvilagus_palustris","2436840"
"4286","Sylvilagus robustus",1207.19,"Sylvilagus_robustus","2436907"
"4287","Sylvilagus transitionalis",1150,"Sylvilagus_transitionalis","2436905"
"4288","Sylvisorex johnstoni",3.19,"Sylvisorex_johnstoni","2435796"
"4289","Sylvisorex konganensis",5.15,"Sylvisorex_konganensis","2435808"
"4290","Sylvisorex lunaris",18.78,"Sylvisorex_lunaris","2435802"
"4291","Sylvisorex ollula",16.59,"Sylvisorex_ollula","2435803"
"4292","Sylvisorex oriundus",18.78,"Sylvisorex_oriundus","2435807"
"4293","Sylvisorex vulcanorum",3.49,"Sylvisorex_vulcanorum","2435804"
"4294","Symphalangus syndactylus",10869.5,"Symphalangus_syndactylus","4267277"
"4295","Synaptomys borealis",21.3,"Synaptomys_borealis","2438953"
"4296","Synaptomys cooperi",32.53,"Synaptomys_cooperi","2438954"
"4297","Syncerus caffer",646332.99,"Syncerus_caffer","2441034"
"4298","Syntheosciurus brochus",124.94,"Syntheosciurus_brochus","2437452"
"4299","Tachyglossus aculeatus",3169.5,"Tachyglossus_aculeatus","2433378"
"4300","Tachyoryctes ibeanus",202.25,"Tachyoryctes_ibeanus","4264689"
"4301","Tachyoryctes macrocephalus",621.88,"Tachyoryctes_macrocephalus","2438339"
"4302","Tachyoryctes splendens",202.25,"Tachyoryctes_splendens","2438337"
"4303","Tadarida aegyptiaca",20.5,"Tadarida_aegyptiaca","2433016"
"4304","Tadarida australis",36.4,"Tadarida_australis","2433013"
"4305","Tadarida brasiliensis",12.5,"Tadarida_brasiliensis","2433011"
"4306","Tadarida fulminans",33.89,"Tadarida_fulminans","2433015"
"4307","Tadarida insignis",35,"Tadarida_insignis","4266607"
"4308","Tadarida kuboriensis",31.6,"Tadarida_kuboriensis","4266601"
"4309","Tadarida latouchei",35,"Tadarida_latouchei","4266616"
"4310","Tadarida lobata",30.39,"Tadarida_lobata","2433012"
"4311","Tadarida teniotis",35,"Tadarida_teniotis","2433009"
"4312","Tadarida ventralis",37.43,"Tadarida_ventralis","2433014"
"4313","Talpa altaica",113.69,"Talpa_altaica","2436157"
"4314","Talpa caeca",71.08,"Talpa_caeca","8347063"
"4315","Talpa caucasica",90.015,"Talpa_caucasica","2436136"
"4316","Talpa davidiana",81.98,"Talpa_davidiana","2436158"
"4317","Talpa europaea",110.415,"Talpa_europaea","7872906"
"4318","Talpa levantis",71.08,"Talpa_levantis","2436131"
"4319","Talpa occidentalis",87.53,"Talpa_occidentalis","2436152"
"4320","Talpa romana",92.5,"Talpa_romana","2436140"
"4321","Talpa stankovici",90.015,"Talpa_stankovici","2436128"
"4322","Tamandua mexicana",4194.255,"Tamandua_mexicana","2436335"
"4323","Tamandua tetradactyla",4500,"Tamandua_tetradactyla","2436340"
"4324","Tamias alpinus",37.77,"Tamias_alpinus","2437442"
"4325","Tamias amoenus",54.2,"Tamias_amoenus","2437430"
"4326","Tamias bulleri",100,"Tamias_bulleri","2437440"
"4327","Tamias canipes",66.05,"Tamias_canipes","2437423"
"4328","Tamias cinereicollis",61.845,"Tamias_cinereicollis","2437443"
"4329","Tamias dorsalis",62.8,"Tamias_dorsalis","2437431"
"4330","Tamias durangae",92.495,"Tamias_durangae","2437429"
"4331","Tamias merriami",75.95,"Tamias_merriami","2437444"
"4332","Tamias minimus",44.975,"Tamias_minimus","2437432"
"4333","Tamias obscurus",75,"Tamias_obscurus","2437424"
"4334","Tamias ochrogenys",84,"Tamias_ochrogenys","9767716"
"4335","Tamias palmeri",60.74,"Tamias_palmeri","2437436"
"4336","Tamias panamintinus",52.94,"Tamias_panamintinus","2437425"
"4337","Tamias quadrimaculatus",86.035,"Tamias_quadrimaculatus","2437446"
"4338","Tamias quadrivittatus",57.81,"Tamias_quadrivittatus","2437437"
"4339","Tamias ruficaudus",58.675,"Tamias_ruficaudus","2437426"
"4340","Tamias rufus",57.49,"Tamias_rufus","2437428"
"4341","Tamias senex",84,"Tamias_senex","2437447"
"4342","Tamias sibiricus",85,"Tamias_sibiricus","2437450"
"4343","Tamias siskiyou",75,"Tamias_siskiyou","2437427"
"4344","Tamias sonomae",75,"Tamias_sonomae","2437448"
"4345","Tamias speciosus",59.065,"Tamias_speciosus","2437439"
"4346","Tamias striatus",92.6,"Tamias_striatus","2437438"
"4347","Tamias townsendii",79.12,"Tamias_townsendii","2437449"
"4348","Tamias umbrinus",51.75,"Tamias_umbrinus","2437441"
"4349","Tamiasciurus douglasii",229.8,"Tamiasciurus_douglasii","2437281"
"4350","Tamiasciurus hudsonicus",210.8,"Tamiasciurus_hudsonicus","2437282"
"4351","Tamiasciurus mearnsi",229.8,"Tamiasciurus_mearnsi","2437280"
"4352","Tamiops maritimus",66.77,"Tamiops_maritimus","2437264"
"4353","Tamiops mcclellandii",45.84,"Tamiops_mcclellandii","7261516"
"4354","Taphozous achates",25.99,"Taphozous_achates","7261649"
"4355","Taphozous australis",24.215,"Taphozous_australis","5218739"
"4356","Taphozous georgianus",24.43,"Taphozous_georgianus","5218743"
"4357","Taphozous hamiltoni",39.15,"Taphozous_hamiltoni","5218734"
"4358","Taphozous hildegardeae",29.37,"Taphozous_hildegardeae","5218735"
"4359","Taphozous hilli",21.99,"Taphozous_hilli","5218740"
"4360","Taphozous kapalgensis",26.45,"Taphozous_kapalgensis","5218744"
"4361","Taphozous longimanus",25.11,"Taphozous_longimanus","5218736"
"4362","Taphozous mauritianus",27.97,"Taphozous_mauritianus","5218741"
"4363","Taphozous melanopogon",25.99,"Taphozous_melanopogon","5218745"
"4364","Taphozous nudiventris",32.49,"Taphozous_nudiventris","5218737"
"4365","Taphozous perforatus",24.215,"Taphozous_perforatus","5218742"
"4366","Taphozous theobaldi",36.83,"Taphozous_theobaldi","5218738"
"4367","Taphozous troughtoni",27.475,"Taphozous_troughtoni","5706796"
"4368","Tapirus bairdii",3e+05,"Tapirus_bairdii","2440897"
"4369","Tapirus indicus",296250,"Tapirus_indicus","2440896"
"4370","Tapirus pinchaque",148950,"Tapirus_pinchaque","2440899"
"4371","Tapirus terrestris",225000,"Tapirus_terrestris","2440898"
"4372","Tarsipes rostratus",10,"Tarsipes_rostratus","2440056"
"4373","Tarsius bancanus",118.445,"Tarsius_bancanus","2436487"
"4374","Tarsius dentatus",141.71,"Tarsius_dentatus","4266947"
"4375","Tarsius pelengensis",173,"Tarsius_pelengensis","4266951"
"4376","Tarsius pumilus",173,"Tarsius_pumilus","2436488"
"4377","Tarsius sangirensis",173,"Tarsius_sangirensis","4266953"
"4378","Tarsius syrichta",114.455,"Tarsius_syrichta","2436484"
"4379","Tarsius tarsier",173,"Tarsius_tarsier","4266949"
"4380","Tarsomys apoensis",114.11,"Tarsomys_apoensis","2438756"
"4381","Tasmacetus shepherdi",5600000,"Tasmacetus_shepherdi","2440383"
"4382","Tateomys rhinogradoides",84,"Tateomys_rhinogradoides","2438701"
"4383","Tatera indica",112.64,"Tatera_indica","2438134"
"4384","Taterillus arenarius",47,"Taterillus_arenarius","2439214"
"4385","Taterillus congicus",52,"Taterillus_congicus","2439219"
"4386","Taterillus emini",52,"Taterillus_emini","2439216"
"4387","Taterillus gracilis",50.875,"Taterillus_gracilis","2439213"
"4388","Taterillus lacustris",52,"Taterillus_lacustris","2439215"
"4389","Taterillus pygargus",45.45,"Taterillus_pygargus","2439217"
"4390","Taurotragus derbianus",562592.69,"Taurotragus_derbianus","5220168"
"4391","Taurotragus oryx",291250,"Taurotragus_oryx","5220167"
"4392","Taxidea taxus",8000,"Taxidea_taxus","2434102"
"4393","Tayassu pecari",31798.71,"Tayassu_pecari","2440993"
"4394","Tenrec ecaudatus",885.795,"Tenrec_ecaudatus","5218435"
"4395","Tetracerus quadricornis",19000,"Tetracerus_quadricornis","2441199"
"4396","Thallomys loringi",124.595,"Thallomys_loringi","2437941"
"4397","Thallomys nigricauda",124.595,"Thallomys_nigricauda","2437943"
"4398","Thallomys paedulcus",77.7,"Thallomys_paedulcus","2437942"
"4399","Thallomys shortridgei",124.595,"Thallomys_shortridgei","2437940"
"4400","Thalpomys cerradensis",23.99,"Thalpomys_cerradensis","2438859"
"4401","Thalpomys lasiotis",23.99,"Thalpomys_lasiotis","2438858"
"4402","Thamnomys kempi",65,"Thamnomys_kempi","2438823"
"4403","Thamnomys major",65,"Thamnomys_major","4264896"
"4404","Thamnomys venustus",63.44,"Thamnomys_venustus","2438822"
"4405","Thaptomys nigrita",19.9,"Thaptomys_nigrita","4265133"
"4406","Theropithecus gelada",15964.11,"Theropithecus_gelada","2436553"
"4407","Thomasomys apeco",87.99,"Thomasomys_apeco","4265171"
"4408","Thomasomys aureus",87.99,"Thomasomys_aureus","2439176"
"4409","Thomasomys baeops",77,"Thomasomys_baeops","2439169"
"4410","Thomasomys bombycinus",114.5,"Thomasomys_bombycinus","2439161"
"4411","Thomasomys caudivarius",61.365,"Thomasomys_caudivarius","4265166"
"4412","Thomasomys cinereiventer",77,"Thomasomys_cinereiventer","2439178"
"4413","Thomasomys cinereus",77,"Thomasomys_cinereus","2439163"
"4414","Thomasomys cinnameus",77,"Thomasomys_cinnameus","4265167"
"4415","Thomasomys daphne",77,"Thomasomys_daphne","2439179"
"4416","Thomasomys eleusis",77,"Thomasomys_eleusis","2439172"
"4417","Thomasomys erro",77,"Thomasomys_erro","4265168"
"4418","Thomasomys gracilis",77,"Thomasomys_gracilis","2439180"
"4419","Thomasomys hudsoni",77,"Thomasomys_hudsoni","4265172"
"4420","Thomasomys hylophilus",77,"Thomasomys_hylophilus","2439173"
"4421","Thomasomys incanus",77,"Thomasomys_incanus","2439164"
"4422","Thomasomys ischyrus",77,"Thomasomys_ischyrus","4265173"
"4423","Thomasomys kalinowskii",77,"Thomasomys_kalinowskii","2439174"
"4424","Thomasomys ladewi",77,"Thomasomys_ladewi","2439165"
"4425","Thomasomys laniger",35.74,"Thomasomys_laniger","2439182"
"4426","Thomasomys monochromos",56.37,"Thomasomys_monochromos","2439166"
"4427","Thomasomys niveipes",54.09,"Thomasomys_niveipes","2439183"
"4428","Thomasomys notatus",77,"Thomasomys_notatus","2439167"
"4429","Thomasomys oreas",77,"Thomasomys_oreas","2439184"
"4430","Thomasomys paramorum",77,"Thomasomys_paramorum","2439175"
"4431","Thomasomys popayanus",87.99,"Thomasomys_popayanus","4265165"
"4432","Thomasomys praetor",87.99,"Thomasomys_praetor","4265174"
"4433","Thomasomys pyrrhonotus",82.495,"Thomasomys_pyrrhonotus","2439168"
"4434","Thomasomys rhoadsi",77,"Thomasomys_rhoadsi","2439160"
"4435","Thomasomys rosalinda",82.495,"Thomasomys_rosalinda","2439177"
"4436","Thomasomys silvestris",77,"Thomasomys_silvestris","2439170"
"4437","Thomasomys taczanowskii",77,"Thomasomys_taczanowskii","2439162"
"4438","Thomasomys vestitus",76.5,"Thomasomys_vestitus","2439171"
"4439","Thomasomys vulcani",37,"Thomasomys_vulcani","4265169"
"4440","Thomomys bottae",103.5,"Thomomys_bottae","2439385"
"4441","Thomomys bulbivorus",105.07,"Thomomys_bulbivorus","2439390"
"4442","Thomomys clusius",101.12,"Thomomys_clusius","2439387"
"4443","Thomomys idahoensis",101.12,"Thomomys_idahoensis","2439384"
"4444","Thomomys mazama",80.99,"Thomomys_mazama","2439389"
"4445","Thomomys monticola",80.495,"Thomomys_monticola","2439386"
"4446","Thomomys talpoides",101.12,"Thomomys_talpoides","2439383"
"4447","Thomomys townsendii",115.5,"Thomomys_townsendii","2439388"
"4448","Thomomys umbrinus",95.3,"Thomomys_umbrinus","2439382"
"4449","Thoopterus nigrescens",66.12,"Thoopterus_nigrescens","2432784"
"4450","Thrichomys apereoides",348.25,"Thrichomys_apereoides","2439813"
"4451","Thrichomys inermis",348.25,"Thrichomys_inermis","4262997"
"4452","Thrichomys pachyurus",373.5,"Thrichomys_pachyurus","4262995"
"4453","Thryonomys gregorianus",2293.57,"Thryonomys_gregorianus","2437635"
"4454","Thryonomys swinderianus",3750.85,"Thryonomys_swinderianus","2437636"
"4455","Thylacinus cynocephalus",25000,"Thylacinus_cynocephalus","2435474"
"4456","Thylamys cinderella",31,"Thylamys_cinderella","2439913"
"4457","Thylamys elegans",30,"Thylamys_elegans","2439908"
"4458","Thylamys karimii",24.88,"Thylamys_karimii","2439909"
"4459","Thylamys macrurus",37.415,"Thylamys_macrurus","2439911"
"4460","Thylamys pallidior",15.34,"Thylamys_pallidior","2439916"
"4461","Thylamys pusillus",28.21,"Thylamys_pusillus","2439914"
"4462","Thylamys tatei",30,"Thylamys_tatei","2439910"
"4463","Thylamys velutinus",22.345,"Thylamys_velutinus","2439906"
"4464","Thylamys venustus",31,"Thylamys_venustus","2439907"
"4465","Thylogale billardierii",5432.93,"Thylogale_billardierii","2440162"
"4466","Thylogale browni",5478,"Thylogale_browni","2440169"
"4467","Thylogale brunii",4796,"Thylogale_brunii","2440170"
"4468","Thylogale stigmatica",4305.735,"Thylogale_stigmatica","2440164"
"4469","Thylogale thetis",4599.975,"Thylogale_thetis","2440161"
"4470","Thyroptera discifera",3.13,"Thyroptera_discifera","2432774"
"4471","Thyroptera tricolor",4.52,"Thyroptera_tricolor","2432773"
"4472","Tlacuatzin canescens",47.73,"Tlacuatzin_canescens","2439932"
"4473","Tokudaia muenninki",84.65,"Tokudaia_muenninki","2438054"
"4474","Tokudaia osimensis",84.65,"Tokudaia_osimensis","2438055"
"4475","Tolypeutes matacus",1225,"Tolypeutes_matacus","2440792"
"4476","Tolypeutes tricinctus",1465.72,"Tolypeutes_tricinctus","2440793"
"4477","Tomopeas ravus",5.61,"Tomopeas_ravus","5218455"
"4478","Tonatia bidens",27.55,"Tonatia_bidens","2433203"
"4479","Tonatia saurophila",27.55,"Tonatia_saurophila","7261667"
"4480","Trachops cirrhosus",36.9,"Trachops_cirrhosus","2433300"
"4481","Trachypithecus auratus",9719.6,"Trachypithecus_auratus","9204783"
"4482","Trachypithecus barbei",7071.5,"Trachypithecus_barbei","4267071"
"4483","Trachypithecus cristatus",7071.5,"Trachypithecus_cristatus","2436542"
"4484","Trachypithecus delacouri",7325,"Trachypithecus_delacouri","4267062"
"4485","Trachypithecus ebenus",7884.5,"Trachypithecus_ebenus","4267084"
"4486","Trachypithecus francoisi",7604.75,"Trachypithecus_francoisi","2436539"
"4487","Trachypithecus geei",9825,"Trachypithecus_geei","2436536"
"4488","Trachypithecus germaini",7071.5,"Trachypithecus_germaini","4267065"
"4489","Trachypithecus hatinhensis",7884.5,"Trachypithecus_hatinhensis","4267068"
"4490","Trachypithecus johnii",11725.25,"Trachypithecus_johnii","2436541"
"4491","Trachypithecus laotum",7604.75,"Trachypithecus_laotum","4267078"
"4492","Trachypithecus obscurus",7163.94,"Trachypithecus_obscurus","2436535"
"4493","Trachypithecus phayrei",7247.88,"Trachypithecus_phayrei","2436540"
"4494","Trachypithecus pileatus",11450,"Trachypithecus_pileatus","2436538"
"4495","Trachypithecus poliocephalus",7604.75,"Trachypithecus_poliocephalus","7262019"
"4496","Trachypithecus shortridgei",11450,"Trachypithecus_shortridgei","4267088"
"4497","Trachypithecus vetulus",7081.8,"Trachypithecus_vetulus","2436534"
"4498","Tragelaphus angasii",100666.67,"Tragelaphus_angasii","5220181"
"4499","Tragelaphus buxtoni",216500.375,"Tragelaphus_buxtoni","5220178"
"4500","Tragelaphus eurycerus",270998.37,"Tragelaphus_eurycerus","5220180"
"4501","Tragelaphus imberbis",82500,"Tragelaphus_imberbis","5220177"
"4502","Tragelaphus scriptus",43250.39,"Tragelaphus_scriptus","5220182"
"4503","Tragelaphus spekii",87500,"Tragelaphus_spekii","5220179"
"4504","Tragelaphus strepsiceros",206056.41,"Tragelaphus_strepsiceros","5220183"
"4505","Tragulus javanicus",1753.965,"Tragulus_javanicus","5220187"
"4506","Tragulus kanchil",3850,"Tragulus_kanchil","7261464"
"4507","Tragulus napu",3850,"Tragulus_napu","5220186"
"4508","Tragulus nigricans",3850,"Tragulus_nigricans","5706471"
"4509","Tragulus williamsoni",3850,"Tragulus_williamsoni","5706453"
"4510","Tremarctos ornatus",109250,"Tremarctos_ornatus","2433401"
"4511","Triaenops auritus",5.56,"Triaenops_auritus","4265487"
"4512","Triaenops furculus",5.56,"Triaenops_furculus","8402591"
"4513","Triaenops persicus",13.18,"Triaenops_persicus","2432682"
"4514","Triaenops rufus",11.14,"Triaenops_rufus","4265485"
"4515","Trichechus inunguis",294000.595,"Trichechus_inunguis","2435292"
"4516","Trichechus manatus",387500,"Trichechus_manatus","2435296"
"4517","Trichechus senegalensis",477000,"Trichechus_senegalensis","2435294"
"4518","Trichosurus arnhemensis",1993.5,"Trichosurus_arnhemensis","2440253"
"4519","Trichosurus caninus",3115.06,"Trichosurus_caninus","2440251"
"4520","Trichosurus johnstonii",2005,"Trichosurus_johnstonii","2440252"
"4521","Trichosurus vulpecula",2005,"Trichosurus_vulpecula","2440254"
"4522","Trichys fasciculata",1750,"Trichys_fasciculata","2439429"
"4523","Trinomys albispinus",284.99,"Trinomys_albispinus","8909441"
"4524","Trinomys dimidiatus",167.6,"Trinomys_dimidiatus","4262940"
"4525","Trinomys iheringi",220.39,"Trinomys_iheringi","4262953"
"4526","Trinomys myosuros",284.99,"Trinomys_myosuros","4262954"
"4527","Trinomys setosus",284.99,"Trinomys_setosus","4262946"
"4528","Trinycteris nicefori",8.25,"Trinycteris_nicefori","4265371"
"4529","Tryphomys adustus",104.94,"Tryphomys_adustus","2438378"
"4530","Tscherskia triton",25,"Tscherskia_triton","2438828"
"4531","Tupaia belangeri",200,"Tupaia_belangeri","2436268"
"4532","Tupaia chrysogaster",159,"Tupaia_chrysogaster","2436278"
"4533","Tupaia dorsalis",168.05,"Tupaia_dorsalis","2436297"
"4534","Tupaia glis",159,"Tupaia_glis","2436271"
"4535","Tupaia gracilis",111.95,"Tupaia_gracilis","2436279"
"4536","Tupaia longipes",163.525,"Tupaia_longipes","2436272"
"4537","Tupaia minor",58.6,"Tupaia_minor","2436283"
"4538","Tupaia moellendorffi",168.05,"Tupaia_moellendorffi","2436319"
"4539","Tupaia montana",225.525,"Tupaia_montana","2436299"
"4540","Tupaia nicobarica",170.25,"Tupaia_nicobarica","2436288"
"4541","Tupaia palawanensis",168.05,"Tupaia_palawanensis","2436302"
"4542","Tupaia picta",168.05,"Tupaia_picta","2436275"
"4543","Tupaia splendidula",168.05,"Tupaia_splendidula","2436291"
"4544","Tupaia tana",197.8,"Tupaia_tana","2436303"
"4545","Tursiops aduncus",141150,"Tursiops_aduncus","2440455"
"4546","Tursiops truncatus",230000,"Tursiops_truncatus","2440447"
"4547","Tylomys bullaris",280,"Tylomys_bullaris","2438537"
"4548","Tylomys mirae",183.6,"Tylomys_mirae","2438539"
"4549","Tylomys nudicaudus",280,"Tylomys_nudicaudus","2438536"
"4550","Tylomys tumbalensis",280,"Tylomys_tumbalensis","2438538"
"4551","Tylonycteris pachypus",4.1,"Tylonycteris_pachypus","2432343"
"4552","Tylonycteris robustula",7.98,"Tylonycteris_robustula","2432344"
"4553","Tympanoctomys barrerae",78.71,"Tympanoctomys_barrerae","2439645"
"4554","Uncia uncia",47812.5,"Uncia_uncia","2435238"
"4555","Uranomys ruddi",41.24,"Uranomys_ruddi","2439014"
"4556","Urocitellus columbianus",468.635,"Spermophilus_columbianus","7786966"
"4557","Urocitellus parryii",747.09,"Spermophilus_parryii","8303143"
"4558","Urocyon cinereoargenteus",4220,"Urocyon_cinereoargenteus","2434566"
"4559","Urocyon littoralis",1906.835,"Urocyon_littoralis","2434559"
"4560","Uroderma bilobatum",16.24,"Uroderma_bilobatum","2433156"
